timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], clocks.current.memory [MHz]
2017/12/19 06:59:34.076, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.176, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.277, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.377, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.478, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.578, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.678, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.779, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.879, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:34.979, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.080, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.180, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.280, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.381, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.481, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.582, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.682, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.782, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.883, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:35.983, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.083, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.184, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.284, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.385, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.485, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.585, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.686, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.786, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.886, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:36.987, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.087, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.187, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.288, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.388, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.489, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.589, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.689, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.790, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.890, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:37.990, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.091, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.191, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.291, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.392, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.492, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.593, Tesla M60, 7613 MiB, 973 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.693, Tesla M60, 7613 MiB, 1 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.793, Tesla M60, 7613 MiB, 1 MiB, 56 %, 17 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.894, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:38.994, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.094, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.195, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.295, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.396, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.496, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.596, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.697, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.797, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.898, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:39.998, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.098, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.199, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.299, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.399, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.500, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.600, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.701, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.801, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:40.901, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:41.002, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:41.102, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:41.202, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:41.303, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:41.403, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 405 MHz, 324 MHz
2017/12/19 06:59:41.504, Tesla M60, 7613 MiB, 1 MiB, 0 %, 0 %, 405 MHz, 324 MHz
